Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Not classified,INX,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,IRL,"GDP per capita, total",SP.GDP_PC.TOTL,685.6147122,739.2764063,797.0062883,852.1353016,965.1354227,1023.773726,1074.506505,1152.004952,1124.516636,1291.34992,1488.294443,1705.972853,2082.956833,2427.172549,2519.941813,2976.960858,2923.079581,3431.177469,4405.255956,5436.464875,6380.069716,5993.322789,6168.016444,5922.325841,5698.844161,6018.935109,8121.886184,9593.388228,10728.70364,11189.20075,14048.10628,14104.07843,15733.20383,14674.61441,15921.97478,19181.40062,20860.59696,22542.81071,24263.24489,26284.34209,26241.36461,28227.66184,32541.13039,41107.00282,47631.08616,50878.21527,54306.31991,61359.75423,61262.12373,52105.06298,48715.23007,51848.83072,48917.79231,51590.28819,55493.00734,61995.46274,63197.01977,69822.32347,78621.15384,78661.01488,0
"Iran, Islamic Rep.",IRN,"GDP per capita, total",SP.GDP_PC.TOTL,191.6807812,196.9250818,203.4373167,208.1323615,221.3212371,248.3410727,264.9797001,287.0828325,318.9919657,350.9136062,384.9441235,468.956812,570.3505859,876.2685238,1453.73458,1581.930432,2017.411921,2315.892839,2168.870152,2427.465821,2441.440491,2499.98097,3008.151379,3583.325712,3568.661532,3805.590474,4244.699911,2617.70072,2318.467026,2197.949608,2214.32281,0,0,1067.307533,1185.686304,1569.255294,1932.806078,1804.334089,1723.836721,1756.889721,1670.013923,1909.416036,1911.680018,2253.939782,2756.192448,3246.049047,3774.359094,4904.671839,5717.312074,5709.947627,6599.666153,7781.407415,7927.8408,6018.322521,5585.526291,4904.320766,5253.430144,5520.307292,5550.055098,0,0
Iraq,IRQ,"GDP per capita, total",SP.GDP_PC.TOTL,231.025649,245.0320539,254.7014336,250.7871101,288.1635527,0,0,0,312.8222775,313.8174456,330.8852018,376.8918749,388.111024,468.8540124,1018.095783,1151.81763,1471.149412,1591.88086,1847.668681,2852.110683,3911.543576,2736.020466,2951.353149,2740.01007,3081.059775,3103.985593,2962.187228,3482.167598,3762.451489,3862.404509,10326.93226,0,0,0,0,0,0,0,0,0,0,0,0,0,1391.963489,1855.522004,2373.214785,3182.947982,4636.622902,3853.945938,4655.440513,6036.393461,6829.975694,7076.866006,6818.793854,4989.814957,4777.1915,5205.286927,5834.165938,5955.107918,0
Iceland,ISL,"GDP per capita, total",SP.GDP_PC.TOTL,1414.98227,1418.12587,1562.230731,1831.705656,2297.920643,2723.52095,3215.694178,3125.649492,2354.480027,2039.196295,2580.227702,3256.989834,4020.877913,5445.515545,7051.135101,6463.877667,7594.675246,9972.221845,11253.62595,12659.64221,14844.09437,15160.00701,13732.34681,11689.35348,11977.51685,12379.76766,16430.7085,22486.9384,24488.72805,22468.06864,25423.07199,26843.27811,27165.04601,23615.23898,24054.73467,26673.62534,27659.87612,27960.92245,30995.02968,32343.99159,32018.0637,28793.96074,32326.63824,39423.92802,47367.27817,56658.59265,56673.60247,69054.27081,56409.77311,41333.41854,43024.92349,47516.87469,45910.02054,49522.23658,54241.93465,52564.42918,61466.80396,71310.93926,72968.70423,66944.83308,0
Israel,ISR,"GDP per capita, total",SP.GDP_PC.TOTL,1229.174748,1436.384439,1094.635848,1257.811405,1375.892256,1429.314605,1513.883606,1468.123862,1647.877274,1852.392538,2378.390495,2194.525904,2797.013977,3467.053081,4855.641102,4461.16739,4312.553071,4825.076114,4580.42404,5702.377179,6252.91994,6488.478527,6929.945188,7600.656261,7035.871515,6520.402036,7959.179883,9408.602282,11317.91037,11083.6773,12707.54177,13698.46428,14809.83288,14493.6305,16048.13422,18103.69702,19324.6662,19652.67306,19416.01072,19120.32653,21043.56813,20306.87995,18435.92085,18979.32643,19896.7543,20566.65849,21837.3336,24924.30468,29567.7813,27715.61398,30693.63555,33669.29357,32511.21927,36309.44848,37678.83443,35776.78071,37321.67096,40541.81539,41719.72801,43592.06035,0
Italy,ITA,"GDP per capita, total",SP.GDP_PC.TOTL,804.4926233,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2106.858088,2305.602986,2671.136582,3205.251021,3621.136942,4106.996553,4033.094357,4603.594101,5610.492346,6990.282939,8456.922945,7622.83596,7556.529703,7832.568779,7739.720781,7990.677869,11315.00894,14234.72637,15744.66202,16386.65635,20825.73744,21956.52702,23243.44557,18738.79776,19337.68916,20664.51584,23081.66574,21829.35278,22318.09291,21997.55827,20087.59493,20483.16691,22270.10365,27465.74816,31259.76906,32043.06597,33501.66317,37822.62013,40778.40055,37079.72698,36000.5565,38599.0446,35053.57609,35550.05227,35518.35081,30230.23886,30939.75608,32406.78313,34615.67488,33228.30061,0
Jamaica,JAM,"GDP per capita, total",SP.GDP_PC.TOTL,429.2552004,453.0561879,463.8902367,485.2463716,518.8141714,553.4497405,615.9657274,636.6180398,593.6227729,644.0569423,748.9574615,808.6356778,968.9674229,968.9591998,1188.553046,1410.448086,1443.057671,1561.730574,1255.729352,1137.026938,1238.835059,1356.016631,1474.2387,1593.184297,1029.137161,899.2567576,1168.099284,1383.765782,1602.198506,1832.758909,1897.686963,1668.98801,1434.710462,2175.456373,2159.841372,2580.736386,2879.658193,3241.234407,3359.005841,3362.200664,3384.694861,3437.660658,3609.200651,3480.512949,3733.801412,4103.597144,4331.30306,4623.751238,4928.114008,4335.181512,4704.054455,5111.471413,5209.851931,4989.171391,4833.790318,4907.50372,4843.338474,5069.183838,5354.236859,5582.263778,0
Jordan,JOR,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,511.1016643,519.3739292,458.1267055,374.0842445,432.1452799,371.5727679,374.8884242,418.5784695,484.3359709,596.4204474,659.7757989,804.7998474,962.0097611,1163.009376,1420.562294,1644.257841,1778.872949,1825.826135,1841.874544,1783.722755,1721.980971,2122.96691,2157.100627,1927.555853,1241.699101,1166.610276,1155.233314,1335.285832,1334.230192,1414.33827,1466.044193,1463.886111,1494.509085,1600.397931,1619.53329,1651.622443,1720.358789,1802.057775,1876.26141,2044.962623,2183.396157,2513.031668,2735.38314,3455.767318,3559.691079,3736.646494,3852.752767,3909.907569,4043.749038,4130.879055,4164.107876,4176.58891,4234.403133,4312.180117,4405.488412,0
Japan,JPN,"GDP per capita, total",SP.GDP_PC.TOTL,478.9953402,563.5867598,633.6403152,717.8669152,835.6572525,919.7766882,1058.502856,1228.9104,1450.618933,1669.096266,2037.558101,2272.079624,2967.039221,3997.84417,4353.824368,4659.120958,5197.807947,6335.789501,8821.824575,9105.117804,9465.414191,10361.33211,9578.130672,10425.3767,10984.85227,11584.6266,17111.82629,20745.26378,25051.82974,24813.26554,25359.36602,28925.04095,31464.55337,35765.88296,39268.57179,43440.39732,38436.9061,35021.69653,31902.76899,36026.56537,38532.04355,33846.43214,32289.37973,34808.40602,37688.7313,37217.64379,35434.01067,35275.19316,39339.30956,40855.15475,44507.69111,48168.00044,48603.45219,40454.47056,38109.38433,34524.50429,38761.83279,38386.47637,39159.45028,40246.88375,0
Kazakhstan,KAZ,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647.463231,1512.485066,1515.104059,1433.461534,1320.321622,1288.239052,1350.333866,1445.569414,1468.701798,1130.113592,1229.000958,1490.92709,1658.030785,2068.124118,2874.288291,3771.278957,5291.57565,6771.422106,8513.589384,7165.244231,9070.466917,11634.03162,12386.72568,13890.65807,12807.2854,10510.74725,7714.823855,9247.592386,9812.601686,9812.395315,0
Kenya,KEN,"GDP per capita, total",SP.GDP_PC.TOTL,97.44552502,94.65125878,100.3943906,103.7787094,108.2936884,104.711564,118.2080183,120.9876974,128.3974448,133.6653704,141.8804934,151.8299327,173.4947604,198.5701733,227.3634428,240.0830336,246.486774,307.0163691,348.806605,394.6372562,442.5429829,401.6960422,362.6218506,324.3964841,323.3734316,308.6486251,351.0294899,372.7798513,377.1555059,361.1546292,361.3281889,332.4189598,324.1374038,220.0697268,265.2322565,325.7789408,421.3392708,445.8772703,465.909801,414.6793898,397.4826588,395.3295318,389.542711,429.7878437,451.6687159,511.6164222,685.9545322,825.6665976,902.0700258,905.1317861,951.6879611,971.633329,1136.871406,1210.388014,1315.804535,1336.883349,1410.527568,1572.335496,1707.986805,1816.546916,0
Kyrgyz Republic,KGZ,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.1728912,575.6439744,513.0359437,449.0657903,372.30781,364.2264975,394.8601214,376.4296133,345.1381317,258.0492288,279.6195692,308.4096115,321.7270333,380.5064323,433.2349766,476.5521299,543.1107023,721.7686909,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1308.140165,1309.392992,0
Cambodia,KHM,"GDP per capita, total",SP.GDP_PC.TOTL,111.3424797,109.4603875,109.4812247,117.8234883,123.6458082,134.304155,138.8429544,144.0118,157.1899307,142.2652037,102.6789615,135.8486521,69.23332738,94.35853117,78.11199364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.1164819,270.5429925,322.9317876,319.2863717,304.764607,268.9904186,295.9033277,302.5771636,321.1503013,338.9872627,362.3357076,408.5138263,474.1112278,539.7501687,631.5248421,745.6091806,738.0547836,785.5022829,882.2754926,950.880346,1013.420401,1093.49619,1162.90492,1269.591257,1385.25998,1512.12671,1643.121389,0
Kiribati,KIR,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,279.4721421,293.9329065,358.7822461,592.1359724,1576.153983,999.4160647,735.0979454,682.6167895,784.6510868,729.0358605,652.865121,688.3036079,666.3502247,612.9272486,657.3721886,502.0652705,489.81851,499.773053,621.9818958,580.3525842,549.8555066,644.7808348,638.4981857,619.6791252,715.1764427,724.8565826,843.0018731,842.2497361,801.1040397,831.9946254,796.8881748,735.0262947,826.9452801,1015.724172,1131.140005,1214.556667,1168.448531,1374.452153,1428.120516,1311.999002,1516.811869,1735.018358,1788.505421,1715.765331,1642.762597,1542.575249,1584.807446,1640.500104,1698.256286,1655.078839,0
St. Kitts and Nevis,KNA,"GDP per capita, total",SP.GDP_PC.TOTL,241.5391631,243.8321218,246.1011784,253.9774464,268.7180512,276.2489041,299.2508569,353.303331,314.6619539,348.1297634,363.2069165,441.1145778,517.7320529,546.136204,711.043191,753.6322943,681.821529,1012.568185,1131.119908,1354.154947,1584.668393,1882.756998,2013.016222,2045.202676,2336.6914,2650.986469,3150.634904,3600.013355,4250.057653,4770.741897,5396.404851,5461.497751,5950.628812,6411.014696,7092.105803,7450.274145,7862.696468,8741.659659,8866.566371,9320.881308,9560.903868,10283.0328,10650.84515,10270.60416,10942.72823,11679.40971,13614.41512,14429.55024,15592.87088,15388.44345,15510.19915,16539.76901,16046.48693,16686.02118,18051.17904,18028.97343,18810.48765,19158.7448,19276.52126,19934.97452,0
"Korea, Rep.",KOR,"GDP per capita, total",SP.GDP_PC.TOTL,158.2493033,93.82864903,106.1485057,146.3143419,123.6034948,108.7221312,133.4748485,161.159931,198.431298,243.4224129,279.3049689,301.1765677,324.1962768,406.8988301,563.3559578,617.4560619,834.134208,1055.880041,1405.822374,1783.622313,1715.42946,1883.451279,1992.528225,2198.934472,2413.263925,2482.395616,2834.908628,3554.588966,4748.633796,5817.022284,6610.047572,7636.993268,8126.664278,8884.926014,10385.32721,12564.76866,13403.05932,12398.48995,8281.701471,10672.42524,12256.99114,11561.24349,13165.06403,14672.85054,16496.11993,19402.50115,21743.54125,24086.3265,21350.44816,19143.85412,23087.28688,25096.20291,25466.80764,27182.82949,29249.6103,28732.16746,29288.83927,31616.81426,33423.02917,31846.23333,0
Kuwait,KWT,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,4443.405271,4571.181954,4230.847778,4207.811316,4019.763076,3860.547892,4858.710664,5224.929421,5971.825293,13521.70951,11768.52589,12093.32405,12253.76032,12663.44796,19092.95757,20924.25788,17408.55451,14312.37312,13233.89841,13132.76511,12356.90714,9771.098609,11535.21619,10169.00586,11617.15642,8794.631229,5419.590831,0,0,0,16932.1483,19358.38243,17748.8598,14166.1796,15435.17859,18440.37852,16587.17767,17846.32606,22148.37815,27011.72765,35591.00578,42781.39524,45782.40021,55494.91737,37561.61281,38577.36463,48631.6547,51978.99102,49388.09702,44062.20528,29869.45167,27653.13537,29759.38211,33994.29388,32000.55716,0
Latin America & Caribbean (excluding high income),LAC,"GDP per capita, total",SP.GDP_PC.TOTL,358.3643336,364.5729316,405.8352009,396.5235449,430.6424856,448.5627136,478.3632979,478.4506028,503.7219431,547.5470223,580.783786,628.9330943,694.1898306,885.2441995,1151.548511,1209.023796,1308.422473,1395.397139,1546.830537,1790.828837,2095.949813,2365.389892,2166.947218,1869.659842,1844.724364,1866.705979,1837.646477,1891.193302,2097.74943,2248.063574,2596.742245,3163.114007,2892.959282,3289.277615,3701.818193,3852.5077,4107.507195,4428.765745,4389.545389,3865.084814,4230.538093,4071.967748,3572.830525,3587.249101,4073.770725,4888.867315,5669.020077,6644.069735,7686.839595,7120.643294,8778.138129,9882.382392,9837.436459,9948.777032,10075.73405,8475.775258,8155.115785,9005.79594,8593.736788,8390.070925,0
Lao PDR,LAO,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.9576072,641.7386316,468.3050386,278.3932281,148.9652882,172.523209,203.2559698,234.764231,250.6042184,287.3949673,325.9410612,363.879602,378.4281471,345.9213647,248.8390431,277.8098414,325.1869981,326.9419075,320.0615179,362.8214134,417.9285042,475.6107135,590.6327074,710.3448151,900.3236719,948.6539323,1140.599205,1378.361365,1581.395404,1825.665113,1998.335215,2134.711796,2308.800482,2423.846203,2542.486528,2534.89828,0
Lebanon,LBN,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234.242531,996.9039069,1012.643881,1605.368608,1899.651628,2446.529954,2820.487845,3321.296325,3791.605517,4305.642946,4669.577803,4640.37946,4491.637259,4422.387076,4579.459593,4576.390746,4630.789572,4575.105512,4626.859808,5207.796,6111.332412,7354.953605,7761.646191,7674.83535,7950.695378,7931.080476,7686.25603,7644.548657,7629.891117,7801.178658,8024.803271,7583.694722,0
Liberia,LBR,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.8328947,306.7103554,306.473737,243.0893405,286.0649989,294.8930368,336.1156743,396.6017613,478.3999379,470.9476196,513.4456986,596.8970811,657.9362563,721.9300554,721.1827948,710.3838577,714.6233922,698.7017644,677.3221785,621.8929536,0
Libya,LBY,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6514.321504,7040.780942,7284.934382,6447.144638,5892.617612,5161.683342,5536.868265,5998.16161,5243.590481,6819.033114,7142.774452,6266.490972,3703.048308,4673.143913,5800.597968,8163.010778,9336.35667,11300.19134,14382.57629,10275.26656,12064.78069,5554.179164,13025.28139,10363.78949,6466.91027,4337.919139,4035.194315,5756.69845,7877.122251,7685.949266,0
St. Lucia,LCA,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445.997949,1628.103863,1515.301793,1607.625706,2023.311891,2253.132382,2646.964943,2869.991102,3221.408816,3584.018225,4199.606069,4383.754446,4755.037204,4775.256886,4919.278645,5194.818295,5300.461513,5340.334669,5733.901931,5947.623161,5950.351196,5642.92727,5646.456535,6150.921369,6591.849181,6948.821457,7669.07435,7970.035702,8456.694632,8137.845495,8540.414378,8983.436671,9086.799463,9378.562364,9843.91582,10093.89976,10361.8141,11047.44498,11357.88901,11611.41545,0
Latin America & Caribbean,LCN,"GDP per capita, total",SP.GDP_PC.TOTL,371.4369836,382.6765182,425.90838,418.2551739,453.6727141,470.9438605,503.181203,503.2986793,528.4907021,577.212699,613.0786283,668.5410602,733.1853119,937.7883248,1190.545443,1218.121931,1322.598796,1421.066199,1577.510419,1839.240664,2167.01469,2444.521051,2231.321491,1924.977371,1903.098122,1920.117029,1895.389245,1961.63884,2169.301426,2323.54898,2669.415894,3224.260392,2993.879844,3383.445044,3801.491715,3986.565562,4243.92516,4578.874543,4548.860613,4042.801972,4400.469991,4245.261197,3757.749444,3787.76585,4309.789908,5146.41136,5958.646405,6936.571305,7967.266844,7403.252782,9076.325698,10204.63804,10198.40531,10337.77467,10430.5805,8884.94356,8589.623771,9448.257313,9092.675216,8869.889273,0
Least developed countries: UN classification,LDC,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.2945855,293.6841585,285.2408475,261.826419,252.9979471,273.1643288,288.6002436,315.0138845,318.0232201,316.4793866,323.9658323,316.6844129,280.1988258,270.6860019,244.6362518,271.8992295,291.6049645,299.9164071,299.5208552,298.4774269,333.4262181,310.6826431,328.4454912,362.4066719,404.7547583,463.2886275,527.1314364,616.9994137,747.1917771,735.6935666,815.4062671,909.2729094,942.4237676,1004.253211,1059.646458,1026.911954,986.6599631,1047.705379,1063.167065,1079.206508,0
Low income,LIC,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,123.0791452,125.879866,140.7631895,142.2018763,154.4459042,164.3919984,191.3964441,232.3866416,267.4358414,276.9385955,313.5737386,343.4515721,363.1160576,376.3939547,378.9678926,381.5891665,361.1163389,342.3859908,349.6710752,364.6511467,381.6061425,366.3071837,351.3797795,359.8564682,352.0002215,299.5968254,291.7844833,244.328948,267.5367101,274.1557442,284.9238088,280.5194846,275.1370344,333.7272528,303.8801033,317.0635535,336.7983107,380.1229134,432.3164033,491.1257326,584.2979238,689.4813955,691.4948773,738.0472449,784.3562548,803.9038836,859.2714327,896.7131567,884.7885254,790.1618273,792.8270679,795.9573805,810.0949628,0
Liechtenstein,LIE,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,4236.731434,4827.3485,5640.464313,7354.102367,8440.313297,10512.30818,11386.64824,12413.95109,17494.22129,19764.35327,20661.61427,19500.67424,19674.79392,19561.54055,18590.67005,19388.7055,28279.87836,37821.72461,41301.06548,39368.72709,49375.3253,50898.59124,55195.67925,55816.66369,64028.07559,78641.88455,79878.56488,72208.93468,76745.42233,81297.14349,74853.93874,74267.4865,79359.80469,89851.97718,100265.9551,105414.442,114390.5997,130655.637,143255.9816,126082.4926,141200.38,158156.5998,149010.2249,173058.3174,178845.631,167290.94,165629.1905,173356.0513,181402.83,0,0
Sri Lanka,LKA,"GDP per capita, total",SP.GDP_PC.TOTL,142.7796219,142.8381706,138.5366674,117.0720435,120.7143702,152.8527443,153.8987237,159.5059914,150.8967077,160.9130821,183.9274715,185.8598893,196.422933,216.9949584,264.7462357,275.6276194,256.2867153,287.5616367,188.0584942,227.5098268,267.668684,289.1306894,307.6383031,328.6504293,378.9371897,369.5819417,390.3507589,401.4771924,413.4549969,408.450843,463.6186318,513.2585353,547.0547194,576.7800126,647.5790491,714.2334273,756.6570729,817.064349,850.8114205,838.8838674,869.6965166,832.8034402,867.4912137,982.1956458,1065.784437,1248.698185,1435.817177,1630.388906,2037.322103,2090.401826,2799.648876,3200.833829,3350.521876,3610.289363,3819.25353,3843.780672,3886.291502,4077.043721,4080.567125,3853.083693,0
Lower middle income,LMC,"GDP per capita, total",SP.GDP_PC.TOTL,101.1046797,105.2953411,105.4804662,115.1659914,127.0409801,133.7274697,118.776191,123.712848,128.5453229,139.1147962,150.7260265,153.1970135,159.8246846,183.3686942,225.2630828,241.9747243,250.2218669,276.2632354,306.3902201,350.2723904,419.7917052,506.0273991,488.3655974,452.3173936,426.1477994,440.9025704,452.3401509,483.4840398,485.7751607,469.7228032,493.639732,446.6282579,454.5470623,431.4308603,450.7477037,490.7919294,527.9163195,542.5221084,533.7373671,551.1446884,565.8598149,564.6401049,586.0223971,656.8654434,749.8038196,860.3001115,994.9565217,1199.322344,1321.733805,1312.449099,1542.731902,1708.698485,1775.967794,1842.809978,1929.082867,1884.582217,1921.072823,2037.375186,2091.392102,2174.438664,0
Low & middle income,LMY,"GDP per capita, total",SP.GDP_PC.TOTL,144.3494648,137.3278176,141.0215908,148.4235646,161.3771074,173.710288,175.5243195,176.1240498,181.8145277,198.3607273,212.4232555,223.6890261,244.3724199,302.046082,377.5895759,408.6760486,433.0990582,477.4426703,508.0033849,592.2685055,681.9216509,753.7526567,730.3020788,692.4084462,685.7181144,708.002254,717.7361418,720.2940583,759.0881494,767.8770209,859.1937731,901.2028844,875.9009647,914.8737753,973.4604913,1071.131297,1151.363616,1200.13594,1146.261319,1103.254607,1189.522269,1185.508993,1191.983009,1323.338663,1549.226743,1821.381853,2135.935562,2607.177151,3088.450595,2982.425859,3577.509411,4169.28921,4396.125815,4596.188405,4708.90029,4417.785171,4383.460872,4753.277134,5001.705937,5070.692274,0
Lesotho,LSO,"GDP per capita, total",SP.GDP_PC.TOTL,41.30006857,41.85684673,48.16180991,53.08807359,57.46966984,59.50183824,60.20304442,61.58420197,62.46386912,65.57917333,66.8061894,72.65921117,75.12413661,109.8775714,133.4172482,128.8435085,123.7130254,157.3476623,210.6852009,222.7296138,321.9994527,315.1316224,246.4002782,266.1883772,223.6426723,176.018253,204.177833,252.3029106,288.4060903,297.2614225,350.0608391,404.1970899,466.2744405,458.5535585,471.8417914,527.699838,489.1318193,507.1004655,464.8063925,451.9271579,436.488352,405.6053136,382.1901735,573.6537678,753.3807871,842.8130533,904.6034024,863.7796315,884.9626748,890.9963832,1137.2757,1308.690069,1253.696204,1193.713255,1223.333034,1152.139829,1043.569791,1150.079173,1221.883763,1118.131284,0
Late-demographic dividend,LTE,"GDP per capita, total",SP.GDP_PC.TOTL,166.9709422,153.8491001,159.2867953,168.7066414,182.0302797,198.5575871,215.2278952,212.5178256,212.0255939,231.4309773,256.8108561,279.3449001,313.7064759,390.4862192,451.1724966,487.3274795,523.3112562,598.6217421,614.7639074,724.0981148,809.4737569,846.0920664,852.6358165,776.1818135,805.7386243,849.0276384,889.5198966,923.0842013,1001.335748,1045.565561,1100.587071,1196.257423,1104.609792,1133.295952,1276.996352,1542.974185,1684.82079,1747.200577,1666.584402,1526.827609,1663.980668,1707.60486,1796.926679,2034.651713,2430.659734,2915.238198,3496.405405,4378.059652,5409.13371,5194.70339,6193.241697,7502.312779,7978.1357,8547.187856,8818.114239,8218.975535,8188.06656,9029.704041,9838.423773,9972.021259,0
Lithuania,LTU,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167.792582,2327.434857,2830.278071,3166.666533,3113.17906,3293.229979,3525.793632,4141.592702,5499.428989,6700.327192,7854.765279,9230.707981,12285.44705,14944.99665,11820.77616,11990.66302,14392.53426,14373.06052,15726.62683,16564.95655,14258.22933,14998.12506,16885.40739,19176.17652,19601.89083,0
Luxembourg,LUX,"GDP per capita, total",SP.GDP_PC.TOTL,2242.015816,2222.366367,2311.798849,2441.038555,2755.633116,2780.092719,2900.433219,2909.660629,3175.367369,3658.900684,4449.541102,4591.748707,5680.130952,7709.7285,9282.806943,9008.029113,9825.239716,10855.98186,13493.85152,15740.28939,17113.84263,14324.89286,13034.81214,12810.21883,12554.41776,12921.95842,18789.65732,23234.56512,26108.34455,27556.36413,34645.14324,37007.43753,40965.74304,41479.08838,45481.891,52831.25237,52571.93499,47042.34711,47584.46439,51654.40279,48735.99549,48179.42085,52930.64115,65445.88503,75716.35108,80289.69641,89739.7117,106018.4928,114293.8433,103198.6693,104965.3061,115761.5077,106749.0136,113625.1329,118823.6484,101376.4966,104278.391,107627.151,116654.2611,114704.5942,0
Latvia,LVA,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328.227538,2429.212478,2680.644643,2970.586351,3148.071543,3357.586436,3573.302729,4131.800002,5135.352925,6363.723387,7575.183393,9699.721662,14091.04765,16422.11198,12288.21383,11383.52241,13895.16257,13926.34731,15120.78189,15713.53697,13774.60527,14315.79289,15682.22145,17858.27998,17828.89466,0
"Macao SAR, China",MAC,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.979981,4298.019641,4752.468222,4757.717992,5133.769739,6299.068635,7074.266347,8063.076263,9368.368639,10562.3381,13466.38275,15195.97138,16585.17052,18147.33624,18106.32572,17967.43203,16460.21462,15513.46901,15710.08693,15552.95038,16315.36363,17808.90151,22446.33637,25043.01895,29950.77311,36352.91846,40597.55748,40796.96183,52253.15531,66644.38534,76291.84749,89287.45402,93777.1068,75340.98698,74061.08603,81516.67492,87208.53591,84096.39631,0
St. Martin (French part),MAF,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,MAR,"GDP per capita, total",SP.GDP_PC.TOTL,165.2387094,159.3703338,181.7202577,197.1482366,201.9346694,207.1884394,197.0761656,203.713587,213.7164385,233.2280814,247.1974334,266.4464174,303.8959496,366.1419601,440.7824621,504.8742068,526.6446214,593.4393959,694.4918068,815.2985016,1086.981341,868.5751595,843.1344724,756.054695,673.7703524,666.3056101,846.9056401,928.2649004,1075.373784,1080.41681,1216.57381,1278.102605,1311.132866,1210.293557,1339.282924,1445.874046,1576.186216,1410.500797,1487.213111,1463.056858,1349.506304,1354.773541,1433.955848,1748.120123,1979.93015,2047.016066,2228.259433,2536.327951,2933.310466,2909.48878,2882.095833,3092.259894,2956.097952,3168.435541,3219.463116,2918.911805,2941.158385,3082.602898,3277.791436,3281.990517,0
Monaco,MCO,"GDP per capita, total",SP.GDP_PC.TOTL,0,0,0,0,0,0,0,0,0,0,12479.72526,13812.71818,16733.6216,21422.84116,22706.54174,28253.15478,28809.74424,31432.86944,38353.80592,45839.89895,51528.54724,44369.56137,41380.86191,38884.99772,36384.2496,37557.26543,52174.84205,63051.82375,68448.27627,68592.9654,84289.55955,83738.35457,91647.98266,85399.05868,89380.57477,101910.1086,101237.2577,90798.66435,92995.90636,91257.67203,82367.99129,83734.77998,90501.3418,108627.3057,123519.806,124193.6056,134044.7012,169961.384,185721.7942,154762.1994,150725.1941,169020.8878,157515.8991,177664.1156,189422.2188,166011.5091,170028.6557,167517.0597,185829.018,0,0
